Family,Genus,Species,Authority,Chromosome number,Ploidy level,Estimation method,Voucher,1C (pg),Original Reference,Lifecycle,Group,Paper,Name,History of Polyploidy,Repeated Sample,Non-multiple,Minimum,Missing Data,Possible Hybrid,Both,Chromploid
ASPARAGACEAE,Hosta,hypoleuca,Murata,60,2,FC:PI,Y,12.75,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_hypoleuca,,,,1,,,1,1
ASPARAGACEAE,Hosta,jonesii,M.Chung,60,2,FC:PI,Y,8.75,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_jonesii,,,,1,,,1,1
ASPARAGACEAE,Hosta,kikutii,F.Maekawa,60,2,FC:PI,Y,11.4,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_kikutii,,,,1,,,1,1
ASPARAGACEAE,Hosta,kiyosumiensis,F.Maekawa,60,2,FC:PI,Y,12.15,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_kiyosumiensis,,,,1,,,1,1
ASPARAGACEAE,Hosta,lancifolia,(Thunb.) Engl.,,,FC:PI,N,9.2,"Vesely et al., 2011 (Ref. 675)",P,Monocot,2012,Hosta_lancifolia,,,,1,,,,0
ASPARAGACEAE,Hosta,longipes,,60,2,FC:PI,Y,13,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_longipes,,,,1,,,1,1
ASPARAGACEAE,Hosta,longissima,Honda,60,2,FC:PI,Y,9.8,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_longissima,,,,1,,,1,1
ASPARAGACEAE,Hosta,minor,Nakai,60,2,FC:PI,Y,8.6,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_minor,,,,1,,,1,1
ASPARAGACEAE,Hosta,plantaginea,(Lamarck) Ascherson,60,2,FC:PI,Y,12.35,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_plantaginea,,,,1,,,1,1
ASPARAGACEAE,Hosta,pulchella,N.Fujita,60,2,FC:PI,Y,10.85,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_pulchella,,,,1,,,1,1
ASPARAGACEAE,Hosta,pycnophylla,F.Maekawa,60,2,FC:PI,Y,11.1,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_pycnophylla,,,,1,,,1,1
ASPARAGACEAE,Hosta,rectifolia,Nakai,60,2,Fe,N,9.93,"Bennett, 1972 (Ref. 1)",P,Monocot,1976,Hosta_rectifolia,,,,1,,,1,1
ASPARAGACEAE,Hosta,rupifraga,Nakai,60,2,FC:PI,Y,13.25,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_rupifraga,,,,1,,,1,1
ASPARAGACEAE,Hosta,shikokiana,N.Fujita,60,2,FC:PI,Y,11.45,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_shikokiana,,,,1,,,1,1
ASPARAGACEAE,Hosta,sieboldiana,,60,2,FC:PI,Y,11.8,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_sieboldiana,,,,1,,,1,1
ASPARAGACEAE,Hosta,sieboldii,P.O.(Paxton) Ingram,60,2,FC:PI,Y,11.25,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_sieboldii,,,,1,,,1,1
ASPARAGACEAE,Hosta,tibae,F.Maekawa,60,2,FC:PI,Y,8.8,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_tibae,,,,1,,,1,1
ASPARAGACEAE,Hosta,tsushimensis,N.Fujita,60,2,FC:PI,Y,8.65,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_tsushimensis,,,,1,,,1,1
ASPARAGACEAE,Hosta,ventricosa,Stearn,120,4,FC:PI,Y,19.6,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_ventricosa,,,,1,,,1,1
ASPARAGACEAE,Hosta,venusta,F.Maekawa,60,2,FC:PI,Y,8.65,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_venusta,,,,1,,,1,1
ASPARAGACEAE,Hosta,yingeri,S.B.Jones,60,2,FC:PI,Y,9.55,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Hosta_yingeri,,,,1,,,1,1
SAURURACEAE,Houttuynia,cordata,Thunb.,90,,Fe,Y,1.3,"Baum et al., 1989 (Ref. 269-D)",P,Basal Angiosperm,1995,Houttuynia_cordata,,,,1,,,,0
ARECACEAE,Howea,forsteriana,Becc.,,,FC:PI,N,3.43,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Howea_forsteriana,,,,1,,,,0
APOCYNACEAE,Hoya,carnosa,(L.) R.Br.,,,FC:PI,N,2.15,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Hoya_carnosa,,,,1,,,,0
CANNABACEAE,Humulus,japonica,Siebold & Zucc.,,,FC:PI,N,1.7,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Humulus_japonica,,,,1,,,,0
CANNABACEAE,Humulus,japonicus,Siebold & Zucc.,16,2,FC:PI,N,1.6,"Grabowska-Joachimiak et al., 2006 (Ref. 543)",A,Eudicot,2011,Humulus_japonicus,,,,1,,,1,1
CANNABACEAE,Humulus,lupulus,,,,FC:PI,N,2.9,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Humulus_lupulus,,,,1,,,,0
APOCYNACEAE,Hunteria,zeylanica,(Retz.) Gardner ex Thwaites,,,Fe,N,0.7,"Ohri et al., 2004 (Ref. 501)",P,Eudicot,2011,Hunteria_zeylanica,,,,1,,,,0
EUPHORBIACEAE,Hura,crepitans,L.,44,4,Fe,Y,5.03,"Ohri, 1996 (Ref. 301)",P,Eudicot,1997,Hura_crepitans,,,,1,,,1,1
ASPARAGACEAE,Hyacinthus,orientalis,L.,16,2,Fe,Y,21.33,"Brandham and West, 1993 (Ref. 192)",P,Monocot,1995,Hyacinthus_orientalis,1,,,1,,,1,1
ASPARAGACEAE,Hyacinthus,orientalis,L.,24,3,Fe,Y,32.38,"Brandham and West, 1993 (Ref. 192)",P,Monocot,1995,Hyacinthus_orientalis,1,,,0,,,1,0
ASPARAGACEAE,Hyacinthus,orientalis,L.,32,4,Fe,Y,46.6,"Brandham and West, 1993 (Ref. 192)",P,Monocot,1995,Hyacinthus_orientalis,1,,,0,,,1,0
HYDRANGEACEAE,Hydrangea,anomala,D.Don,36,2,FC:EB,Y,1.36,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_anomala,,,,1,,,1,1
HYDRANGEACEAE,Hydrangea,arborescens,L.,36,2,FC:EB,Y,1.16,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_arborescens,,,,1,,,1,1
HYDRANGEACEAE,Hydrangea,aspera,Don,34,2,FC:EB,Y,1.51,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_aspera,,,,1,,,1,1
HYDRANGEACEAE,Hydrangea,heteromalla,D.Don,36,2,FC:EB,Y,1.48,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_heteromalla,,,,1,,,1,1
HYDRANGEACEAE,Hydrangea,hirta,Siebold,,,FC:PI,N,1.82,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Hydrangea_hirta,,,,1,,,,0
HYDRANGEACEAE,Hydrangea,integrifolia,Hayata,,,FC:PI,N,1.13,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Hydrangea_integrifolia,,,,1,,,,0
HYDRANGEACEAE,Hydrangea,involucrata,Sieb.,30,2,FC:EB,Y,2.5,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_involucrata,,,,1,,,1,1
HYDRANGEACEAE,Hydrangea,macrophylla,(Thunb.) Ser.,36,2,FC:EB,Y,1.93,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_macrophylla,1,1,,1,,,1,1
HYDRANGEACEAE,Hydrangea,macrophylla,,36,2,FC:PI,N,2.28,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Hydrangea_macrophylla,1,1,,0,,,1,0
HYDRANGEACEAE,Hydrangea,macrophylla,,54,3,FC:PI,N,3.33,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Hydrangea_macrophylla,1,,,0,,,1,0
HYDRANGEACEAE,Hydrangea,paniculata,Sieb.,36,2,FC:EB,Y,1.89,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_paniculata,,,,1,,,1,1
HYDRANGEACEAE,Hydrangea,quercifolia,Bartr.,36,2,FC:EB,Y,0.98,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_quercifolia,,,,1,,,1,1
HYDRANGEACEAE,Hydrangea,scandens,(L.f.),36,2,FC:EB,Y,1.84,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_scandens,,1,,1,,,1,1
HYDRANGEACEAE,Hydrangea,scandens,,36,2,FC:PI,N,2.01,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Hydrangea_scandens,,1,,0,,,1,0
HYDRANGEACEAE,Hydrangea,seemannii,Riley,36,2,FC:EB,Y,1.05,"Cerbah et al., 2001 (Ref. 397)",P,Eudicot,2005a,Hydrangea_seemannii,,,,1,,,1,1
HYDRANGEACEAE,Hydrangea,serrata,Ser.,,,FC:PI,N,2.15,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Hydrangea_serrata,,,,1,,,,0
RANUNCULACEAE,Hydrastis,canadensis,L.,,,FC:PI,N,1.31,"Obae & West, 2010 (Ref. 689)",P,Eudicot,2012,Hydrastis_canadensis,,,,1,,,,0
HYDROCHARITACEAE,Hydrocharis,morsus-ranae,L.,,,FC:PI,N,2.2,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Hydrocharis_morsus-ranae,,,,1,,,,0
ALISMATACEAE,Hydrocleys,nymphoides,Buchenau,16,2,Fe,Y,5.8,"Baum et al., 1989 (Ref. 269-D)",P,Monocot,1995,Hydrocleys_nymphoides,,,,1,,,1,1
ARALIACEAE,Hydrocotyle,vulgaris,L.,,,Fe,?,0.98,"Band, 1984 (Ref. 154)",P,Eudicot,1991,Hydrocotyle_vulgaris,,,,1,,,,0
ACANTHACEAE,Hygrophila,violacea,,,,Fe,N,0.43,"Baum et al., 1989 (Ref. 269-D)",P,Eudicot,1995,Hygrophila_violacea,,,,1,,,,0
POACEAE,Hygroryza,aristata,Nees,24,2,Fe,Y,0.5,"Baum et al., 1989 (Ref. 269-D)",P,Monocot,1995,Hygroryza_aristata,,,,1,,,1,1
AMARYLLIDACEAE,Hymenocallis,festalis,(Worsley) Schmarse,,,FC:PI,N,32.19,"Vesely et al., 2011 (Ref. 675)",P,Monocot,2012,Hymenocallis_festalis,,,,1,,,,0
RUBIACEAE,Hymenodictyon,excelsum,Wall.,64,4,Fe,Y,1.83,"Ohri, 1996 (Ref. 301)",P,Eudicot,1997,Hymenodictyon_excelsum,,,,1,,,1,1
SOLANACEAE,Hyoscyamus,albus,L.,68,4,Fe,N,2.63,"Srivastava and Lavania, 1987 (Ref. 247)",B,Eudicot,1995,Hyoscyamus_albus,,,,1,,,1,1
SOLANACEAE,Hyoscyamus,muticus,L.,28,2,Fe,N,2.4,"Srivastava and Lavania, 1987 (Ref. 247)",P,Eudicot,1995,Hyoscyamus_muticus,,,,1,,,1,1
SOLANACEAE,Hyoscyamus,niger,L.,34,2,Fe,?,1.15,"Olszewska and Osiecka, 1983 (Ref. 156)",A-B,Eudicot,1991,Hyoscyamus_niger,,,,1,,,1,1
HYPERICACEAE,Hypericum,canariense,L.,40,4,FC:PI,,0.51,"Suda et al., 2003 (Ref. 477)",P,Eudicot,2011,Hypericum_canariense,,,,1,,,1,1
HYPERICACEAE,Hypericum,glandulosum,Choisy,18,2,FC:PI,,0.34,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Hypericum_glandulosum,,,,1,,,1,1
HYPERICACEAE,Hypericum,grandifolium,Choisy,40,4,FC:PI,,0.41,"Suda et al., 2003 (Ref. 477)",P,Eudicot,2011,Hypericum_grandifolium,,,,1,,,1,1
HYPERICACEAE,Hypericum,hirsutum,,,,Fe,N,0.15,"Hanson et al., 2002 (Ref. 465)",P,Eudicot,2005a,Hypericum_hirsutum,,,,1,,,,0
HYPERICACEAE,Hypericum,perforatum,L.,32,4,FC:PI,Y,0.78,"Temsch et al., 2010 (Ref. 627)",P,Eudicot,2012,Hypericum_perforatum,,,,1,,,1,1
HYPERICACEAE,Hypericum,reflexum,L.f.,18,2,FC:PI,,0.34,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Hypericum_reflexum,,,,1,,,1,1
ARECACEAE,Hyphaene,benguelensis,Welw. ex H.Wendl.,,,Fe,Y,3.4,"Hanson et al., 1999 (Ref. 377)",P,Monocot,2000,Hyphaene_benguelensis,,,,1,,,,0
ASTERACEAE,Hypochaeris,achyrophorus,L.,12,2,FC:EB,,1.36,"Cerbah M et al., 1999 (Ref. 666)",A,Eudicot,2012,Hypochaeris_achyrophorus,,,,1,,,1,1
ASTERACEAE,Hypochaeris,chillensis,(H.B.K.) Hieron,8,2,FC:EB,Y,2.35,"Cerbah et al., 1995 (Ref. 280)",P,Eudicot,1997,Hypochaeris_chillensis,,,,1,,,1,1
ASTERACEAE,Hypochaeris,cretensis,(L.) Chaub. & Bory,6,2,FC:EB,,0.84,"Cerbah M et al., 1999 (Ref. 666)",P,Eudicot,2012,Hypochaeris_cretensis,,,,1,,,1,1
ASTERACEAE,Hypochaeris,glabra,L.,,,Fe,-,1.3,"Mara_ãn and Grubb, 1993 (Ref. 274)",A,Eudicot,1997,Hypochaeris_glabra,,,,1,,,,0
ASTERACEAE,Hypochaeris,illyrica,Mal.,10,2,FC:PI,Y,3.99,"Siljak-Yakovlev et al., 2010 (Ref. 634)",,Eudicot,2012,Hypochaeris_illyrica,,,,1,,,1,1
ASTERACEAE,Hypochaeris,laevigata,"(L.) Ces, P. & G.",12,2,FC:EB,,1.17,"Cerbah M et al., 1999 (Ref. 666)",A,Eudicot,2012,Hypochaeris_laevigata,,,,1,,,1,1
ASTERACEAE,Hypochaeris,maculata,L.,10,2,FC:EB,Y,3.75,"Cerbah et al., 1995 (Ref. 280)",P,Eudicot,1997,Hypochaeris_maculata,,,,1,,,1,1
ASTERACEAE,Hypochaeris,megapotamica,Cabrera,8,2,FC:EB,Y,2.08,"Cerbah et al., 1995 (Ref. 280)",P,Eudicot,1997,Hypochaeris_megapotamica,,,,1,,,1,1
ASTERACEAE,Hypochaeris,microcephala,(Sch. Bip.) Cabrera,8,2,FC:EB,Y,2.25,"Cerbah et al., 1995 (Ref. 280)",A,Eudicot,1997,Hypochaeris_microcephala,,,,1,,,1,1
ASTERACEAE,Hypochaeris,oligocephala,(Svent. & Bramw.) Lack,6,2,FC:PI,,1.14,"Suda et al., 2003 (Ref. 477)",P,Eudicot,2011,Hypochaeris_oligocephala,,,,1,,,1,1
ASTERACEAE,Hypochaeris,pampasica,Cabrera,8,2,FC:EB,Y,2.08,"Cerbah et al., 1995 (Ref. 280)",P,Eudicot,1997,Hypochaeris_pampasica,,,,1,,,1,1
ASTERACEAE,Hypochaeris,radicata,L.,8,2,FC:EB,,1.34,"Cerbah M et al., 1999 (Ref. 666)",P,Eudicot,2012,Hypochaeris_radicata,,,,1,,,1,1
ASTERACEAE,Hypochaeris,robertia,Fiori,8,2,FC:EB,Y,1.3,"Cerbah et al., 1995 (Ref. 280)",P,Eudicot,1997,Hypochaeris_robertia,,,,1,,,1,1
ASTERACEAE,Hypochaeris,uniflora,Vill.,10,2,FC:EB,,4.05,"Cerbah M et al., 1999 (Ref. 666)",P,Eudicot,2012,Hypochaeris_uniflora,,,,1,,,1,1
LAMIACEAE,Hyssopus,officinalis,L.,12,2,Fe,?,0.5,"Olszewska and Osiecka, 1983 (Ref. 156)",P,Eudicot,1991,Hyssopus_officinalis,,,,1,,,1,1
BRASSICACEAE,Iberis,gibraltarica,L.,14,2,FC:PI,Y,0.57,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Iberis_gibraltarica,,,,1,,,1,1
BRASSICACEAE,Iberis,sempervirens,L.,22,,FC:PI,Y,0.56,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Iberis_sempervirens,,,,1,,,,0
LORANTHACEAE,Ileostylus,micranthus,(Hook.f.) Tieghem,22,2,Fe,?,3.85,"Martin., 1983 (Ref. 109)",P,Eudicot,1991,Ileostylus_micranthus,,,,1,,,1,1
AQUIFOLIACEAE,Ilex,aquifolium,L.,40,4,Fe,?,1.15,"Mowforth, 1986 (Ref. 158)",P,Eudicot,1991,Ilex_aquifolium,,,,1,,,1,1
AQUIFOLIACEAE,Ilex,argentina,Lillo,80,8,Fe,Y,2.13,"Barral et al., 1995 (Ref. 322)",P,Eudicot,2000,Ilex_argentina,,,,1,,,1,1
AQUIFOLIACEAE,Ilex,paraguariensis,St.Hil.,40,4,Fe,Y,1.13,"Barral et al., 1995 (Ref. 322)",P,Eudicot,2000,Ilex_paraguariensis,,,,1,,,1,1
SCHISANDRACEAE,Illicium,anisatum,L.,28,4,Fe,?,3.35,"Nagl et al., 1977 (Ref. 61)",P,Basal Angiosperm,1982,Illicium_anisatum,,,,1,,,1,1
BALSAMINACEAE,Impatiens,balsamina,L.,14,2,Ch,?,1.33,"Van't Hof, 1965 (Ref. 6)",P,Eudicot,1976,Impatiens_balsamina,,,,1,,,1,1
BALSAMINACEAE,Impatiens,glandulifera,Royle,18,2,Fe,?,1.15,"Mowforth, 1986 (Ref. 158)",A,Eudicot,1991,Impatiens_glandulifera,,,,1,,,1,1
BALSAMINACEAE,Impatiens,omeiensis,Hook.f.,,,FC:PI,N,3.25,"Vesely et al., 2011 (Ref. 675)",P,Eudicot,2012,Impatiens_omeiensis,,,,1,,,,0
BALSAMINACEAE,Impatiens,parviflora,,,2,FC:PI,Y,2.13,"Kubesovö et al., 2010 (Ref. 630)",A,Eudicot,2012,Impatiens_parviflora,,,,1,,,,0
POACEAE,Imperata,cheesemanii,Hack.,20,2,FC:PI,Y,0.73,"Murray et al., 2005 (Ref. 528)",P,Monocot,2011,Imperata_cheesemanii,,,,1,,,1,1
POACEAE,Imperata,cylindrica,Beauv.,,,Fe,Y,5.43,"Bennett et al., 1998 (Ref. 375)",P,Monocot,2000,Imperata_cylindrica,,,,1,,,,0
APIACEAE,Imperatoria,ostruthium,,,2,FC:PI,Y,1.95,"Kubesovö et al., 2010 (Ref. 630)",P,Eudicot,2012,Imperatoria_ostruthium,,,,1,,,,0
FABACEAE,Inga,dulcis,(Roxb.) Willd.,,,Fe,N,0.41,"Ohri, 2002 (Ref. 454)",P,Eudicot,2005a,Inga_dulcis,,,,1,,,,0
ASTERACEAE,Inula,conyza,DC.,32,4,Fe,?,3.38,"Band, 1984 (Ref. 154)",B-P,Eudicot,1991,Inula_conyza,,,,1,,,1,1
ASTERACEAE,Inula,crithmoides,L.,18,2,CIA,Y,1.82,"Dolenc Koce et al., 2008 (Ref. 580)",P,Eudicot,2011,Inula_crithmoides,,,,1,,,1,1
ASTERACEAE,Inula,helenium,,,2,FC:PI,Y,2.26,"Kubesovö et al., 2010 (Ref. 630)",P,Eudicot,2012,Inula_helenium,,,,1,,,,0
BRASSICACEAE,Ionopsidium,savianum,,32,4,Fe,-,1.4,"Ceccarelli et al., 1998 (Ref. 313)",A,Eudicot,2000,Ionopsidium_savianum,,,,1,,,1,1
AMARYLLIDACEAE,Ipheion,uniflorum,(Lindl.) Raf.,,,FC:PI,N,9.65,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Ipheion_uniflorum,,,,1,,,,0
CONVOLVULACEAE,Ipomoea,aquatica,Forsk.,30,2,Fe,Y,0.95,"Bennett et al., 1998 (Ref. 375)",A-P,Eudicot,2000,Ipomoea_aquatica,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,argillicola,R.W.Johnson,60,4,FC:DAPI,Y,1.5,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_argillicola,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,batatas,(L.) Lam.,60,4,FC:DAPI,Y,1.5,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_batatas,1,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,batatas,(L.) Lam.,90,6,FC:DAPI,N,2.25,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_batatas,1,,,0,,,1,0
CONVOLVULACEAE,Ipomoea,cordato-triloba,Dennstedt,30,2,FC:DAPI,Y,0.8,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_cordato-triloba,1,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,cordato-triloba,Dennstedt,60,4,FC:DAPI,Y,1.65,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_cordato-triloba,1,,,0,,,1,0
CONVOLVULACEAE,Ipomoea,cynanchifolia,Meisn.,30,2,FC:DAPI,Y,0.85,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_cynanchifolia,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,lacunosa,L.,30,2,FC:DAPI,Y,0.75,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_lacunosa,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,littoralis,Blume,30,2,FC:DAPI,Y,1.2,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_littoralis,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,muelleri,Benth.,,,FC:DAPI,Y,1.35,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_muelleri,,,,1,,,,0
CONVOLVULACEAE,Ipomoea,nil,(L.) Roth,30,2,FC:DAPI,Y,1.15,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_nil,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,obscura,(L.) Ker-Gawl.,,,FC:DAPI,Y,1.3,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_obscura,,,,1,,,,0
CONVOLVULACEAE,Ipomoea,pedatisecta,Mart.,30,2,FC:DAPI,Y,0.8,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_pedatisecta,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,pes-tigridus,L.,30,2,FC:DAPI,Y,1,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_pes-tigridus,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,purpurea,(L.) Roth,30,2,FC:DAPI,Y,1,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_purpurea,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,quamoclit,L.,,,FC:PI,N,0.63,"Vesely et al., 2011 (Ref. 675)",P,Eudicot,2012,Ipomoea_quamoclit,,,,1,,,,0
CONVOLVULACEAE,Ipomoea,ramosissima,(Poir.) Choisy,30,2,FC:DAPI,Y,0.85,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_ramosissima,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,sagittata,Poir.,,,FC:DAPI,Y,1.35,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_sagittata,,,,1,,,,0
CONVOLVULACEAE,Ipomoea,saintronanensis,R.W.Johnson,60,4,FC:DAPI,Y,1.65,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_saintronanensis,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,tabascana,McDonald & Austin,60,4,FC:DAPI,Y,1.3,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_tabascana,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,tenuissima,Choisy,30,2,FC:DAPI,Y,0.9,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_tenuissima,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,tiliacea,(Will.) Choisy,60,4,FC:DAPI,Y,2,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_tiliacea,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,trifida,(H.B.K.) G.Don,30,2,FC:DAPI,Y,0.85,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_trifida,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,triloba,L.,30,2,FC:DAPI,Y,0.75,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_triloba,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,umbraticola,House,30,2,FC:DAPI,Y,0.85,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_umbraticola,,,,1,,,1,1
CONVOLVULACEAE,Ipomoea,wrightii,A.Gray,30,2,FC:DAPI,Y,1,"Ozias-Akins and Jarret, 1994 (Ref. 288)",-,Eudicot,1997,Ipomoea_wrightii,,,,1,,,1,1
ARECACEAE,Iriartea,deltoidea,Ruiz & Pav.,,,Fe,Y,12.28,"R_ser et al., 1997 (Ref. 271)",P,Monocot,1997,Iriartea_deltoidea,,,,1,,,,0
IRIDACEAE,Iris,aff. maracandica,Vved.,20,,Fe,Y,7.73,"Hanson et al., 1999 (Ref. 377)",P,Monocot,2000,Iris_aff. maracandica,,,,1,,,,0
IRIDACEAE,Iris,aff. orchiodes,Carr.,,,Fe,Y,9.3,"Hanson et al., 1999 (Ref. 377)",P,Monocot,2000,Iris_aff. orchiodes,,,,1,,,,0
IRIDACEAE,Iris,albomarginata,R.C.Foster,26,,Fe,N,10.18,"Hanson et al., 1999 (Ref. 377)",P,Monocot,2000,Iris_albomarginata,1,,1,1,1,,,0
IRIDACEAE,Iris,albomarginata,R.C.Foster,50,,Fe,N,18.83,"Hanson et al., 1999 (Ref. 377)",P,Monocot,2000,Iris_albomarginata,1,,1,0,1,,,0
IRIDACEAE,Iris,aphylla,Hegi,,,FC:PI,N,10.27,"Vesely et al., 2011 (Ref. 675)",P,Monocot,2012,Iris_aphylla,,,,1,,,,0
IRIDACEAE,Iris,bosniaca,G. Beck,24,2,FC:PI,Y,5.83,"Siljak-Yakovlev et al., 2010 (Ref. 634)",P,Monocot,2012,Iris_bosniaca,,,,1,,,1,1
IRIDACEAE,Iris,brevicaulis,Randolf,,,FC:PI,,9.88,"Kentner et al., 2003 (Ref. 551)",P,Monocot,2011,Iris_brevicaulis,,,,1,,,,0
IRIDACEAE,Iris,bucharica,Foster,20,,Fe,Y,8.43,"Hanson et al., 1999 (Ref. 377)",P,Monocot,2000,Iris_bucharica,,,,1,,,,0
